timestamp,temperature,pressure,humidity,pm1.0,pm2.5,pm10
2025-09-08 20:25:14,24.42714848803007,967.3553945110226,57.07200302397123,4,7,7
2025-09-08 20:26:14,24.442244624369778,967.3216962189409,57.1608392186155,5,8,8
2025-09-08 20:27:14,24.4321805331856,967.334618256222,57.40185201556327,5,8,8
2025-09-08 20:28:14,24.4321805331856,967.2200932429831,56.942654730589915,5,8,8
2025-09-08 20:29:14,24.4321805331856,967.2773557024235,57.17814830869023,5,8,8
2025-09-08 20:30:15,24.452308716718107,967.2801411805881,57.178853778405674,5,8,8
2025-09-08 20:31:15,24.447276670398423,967.3009189108643,57.184564754126995,4,7,7
2025-09-08 20:32:15,24.447276670398423,967.3009189108643,57.07270377862248,4,7,7
2025-09-08 20:33:17,24.4321805331856,967.334618256222,57.4136254848232,4,7,7
2025-09-08 20:34:17,24.442244624369778,967.3216962189409,57.49051179345695,4,8,8
2025-09-08 20:35:17,24.447276670398423,967.3295508866571,57.4494838807106,4,8,8
2025-09-08 20:36:17,24.442244624369778,967.3789597675039,57.49639851154876,4,8,8
2025-09-08 20:37:17,24.4321805331856,967.305986967528,57.65497256819273,5,9,9
2025-09-08 20:38:17,24.42714848803007,967.4126567325667,57.55472329637342,5,9,9
2025-09-08 20:39:17,24.43721257863217,967.3138415792305,57.6433815410063,5,8,9
2025-09-08 20:40:17,24.4321805331856,967.3632495685058,57.36653136175399,5,8,9
2025-09-08 20:41:17,24.42714848803007,967.4126567325667,57.54295045127275,5,8,9
2025-09-08 20:42:17,24.422116443165578,967.2902778281547,57.813531976986624,5,8,9
2025-09-08 20:43:17,24.417084398592124,967.368315105285,57.695629795333716,4,7,8
2025-09-08 20:44:17,24.46237281023059,967.3817477678999,57.35582776145912,4,7,8
2025-09-08 20:45:17,24.46237281023059,967.3817477678999,57.53832675544939,4,6,8
2025-09-08 20:46:17,24.502629195922054,967.4159540793576,57.13940005558998,5,7,9
2025-09-08 20:47:18,24.50766124544316,967.42380908299,57.004144582535766,5,7,9
2025-09-08 20:48:18,24.522757395752706,967.3614677445806,57.0458874522352,4,7,9
2025-09-08 20:49:18,24.527789446437964,967.3979578684375,57.08728225542396,3,6,8
2025-09-08 20:50:18,24.53282149741426,967.4344485176762,56.981460564973844,3,6,8
2025-09-08 20:51:18,24.54288560023997,967.3928855316755,57.21146913685351,4,7,9
2025-09-08 20:52:18,24.55798175666132,967.3591749554471,56.999997458906215,4,7,9
2025-09-08 20:53:20,24.563013809383847,967.3670290821964,56.95894709103121,4,7,9
2025-09-08 20:54:20,24.563013809383847,967.4243037661996,57.223952590627384,3,6,7
2025-09-08 20:55:20,24.568045862397412,967.4321583947265,56.76476794413362,2,6,7
2025-09-08 20:56:20,24.573077915702015,967.4972887772582,56.88273155353702,2,6,7
2025-09-08 20:57:20,24.573077915702015,967.4113752235829,57.11241454068385,3,6,8
2025-09-08 20:58:20,24.573077915702015,967.4972887772582,57.465742517071185,3,6,7
2025-09-08 20:59:20,24.583142023184337,967.4557224480258,57.45432376161737,3,6,7
2025-09-08 21:00:21,24.638494635146344,967.4275626398781,57.132362454121775,2,5,6
2025-09-08 21:01:21,24.623398464755155,967.4326406335442,56.801994936702535,2,5,6
2025-09-08 21:02:21,24.60830229698331,967.4377174806813,57.5082195584788,2,5,6
2025-09-08 21:03:21,24.61333435261622,967.4455718868921,56.878222990182536,3,6,7
2025-09-08 21:04:21,24.61333435261622,967.4455718868921,56.83110229177121,3,6,7
2025-09-08 21:05:21,24.61836640854017,967.3961465193302,57.40846412037978,3,6,7
2025-09-08 21:06:21,24.61333435261622,967.4455718868921,57.54373271581148,3,6,7
2025-09-08 21:07:21,24.61333435261622,967.4169322111535,57.431842012220656,3,6,7
2025-09-08 21:08:21,24.60830229698331,967.3517992350235,57.66721564479777,3,6,7
2025-09-08 21:09:21,24.598238186590606,967.336091927907,57.61385606912668,2,5,6
2025-09-08 21:10:21,24.60830229698331,967.3517992350235,57.90275165481681,2,5,6
2025-09-08 21:11:21,24.61333435261622,967.331013325557,57.94415330722221,2,5,6
2025-09-08 21:12:21,24.60327024164144,967.3439455674967,57.943784220167224,2,5,6
2025-09-08 21:13:26,24.61836640854017,967.3102269937953,57.77946266431432,2,5,6
2025-09-08 21:14:26,24.61333435261622,967.2450946523901,57.626176127448076,3,6,7
2025-09-08 21:15:26,24.61836640854017,967.2243076806932,57.867789648991895,3,6,7
2025-09-08 21:16:26,24.623398464755155,967.23216024744,57.93274568931051,3,6,7
2025-09-08 21:17:26,24.62843052126118,967.2686530633744,57.67971903847826,2,5,6
2025-09-08 21:18:26,24.633462578058243,967.2478654647097,57.93900289756624,2,5,6
2025-09-08 21:19:26,24.61836640854017,967.2529474281235,58.13275675231649,2,5,6
2025-09-08 21:20:26,24.64855875019566,967.271423500025,57.84533622444951,2,5,6
2025-09-08 21:21:26,24.64855875019566,967.1568590603572,57.910112689343705,2,5,6
2025-09-08 21:22:26,24.64855875019566,967.3000646689568,57.72755765276969,2,5,6
2025-09-08 21:23:26,24.643526692525484,967.1776481392615,57.951148898334004,3,6,7
2025-09-08 21:24:26,24.638494635146344,967.1984367958534,58.03340247985314,3,6,7
2025-09-08 21:25:26,24.643526692525484,967.23492988526,57.89226263292771,3,6,7
2025-09-08 21:26:26,24.64855875019566,967.2141412329793,58.05143884851184,2,5,6
2025-09-08 21:27:26,24.658622866409132,967.2298457817643,58.13424950383179,2,5,6
2025-09-08 21:28:26,24.633462578058243,967.1619442318041,57.90956045087828,2,5,6
2025-09-08 21:29:26,24.633462578058243,967.1619442318041,57.850674787966575,2,5,5
2025-09-08 21:30:26,24.653590808156878,967.1933521583834,58.057513019682766,2,5,5
2025-09-08 21:31:27,24.653590808156878,967.2219934934153,58.0634015371533,2,5,5
2025-09-08 21:32:27,24.643526692525484,967.206289000458,58.31033289724677,2,5,5
2025-09-08 21:33:30,24.643526692525484,967.206289000458,58.29266900311678,2,5,5
2025-09-08 21:34:30,24.643526692525484,967.2635707936678,58.3338846124336,3,6,6
2025-09-08 21:35:30,24.643526692525484,967.2635707936678,58.41042655295692,3,6,6
2025-09-08 21:36:30,24.643526692525484,967.23492988526,58.439865299108206,3,7,7
2025-09-08 21:37:30,24.62843052126118,967.2113726444557,58.49228251642687,3,7,7
2025-09-08 21:38:30,24.633462578058243,967.1905846191678,58.19808536762543,3,7,7
2025-09-08 21:39:30,24.638494635146344,967.1984367958534,58.257152962550094,3,7,7
2025-09-08 21:40:30,24.64855875019566,967.1855001348653,58.56369662943078,2,6,6
2025-09-08 21:41:30,24.64855875019566,967.1568590603572,58.55780905019081,2,6,6
2025-09-08 21:42:30,24.658622866409132,967.1725626614694,58.60529308509352,2,6,6
2025-09-08 21:43:30,24.643526692525484,967.2635707936678,58.51640483857156,2,6,6
2025-09-08 21:44:30,24.64855875019566,967.1855001348653,58.46949413025075,2,6,6
2025-09-08 21:45:30,24.64855875019566,967.1282180094552,58.27519317953495,2,6,6
2025-09-08 21:46:30,24.653590808156878,967.1360695591383,58.42258169854336,3,7,7
2025-09-08 21:47:30,24.638494635146344,967.141155570899,58.598638291379594,3,7,7
2025-09-08 21:48:30,24.663654924952425,967.2090562891539,58.39352105274193,3,7,7
2025-09-08 21:49:30,24.668686983786756,967.1882663742198,58.293610703600095,3,7,7
2025-09-08 21:50:30,24.668686983786756,967.1596243756445,58.42903912412447,3,7,7
2025-09-08 21:51:30,24.668686983786756,967.2169083964025,58.38782235342487,2,6,6
2025-09-08 21:52:30,24.678751102328533,967.2039701985926,58.482412208480284,2,6,6
2025-09-08 21:53:33,24.673719042912126,967.1101916367923,58.28791063103301,2,6,6
2025-09-08 21:54:33,24.688815222034464,967.1623882656623,58.30614100425887,2,7,7
2025-09-08 21:55:33,24.71397552639246,967.2016462245474,58.46607901893831,2,7,7
2025-09-08 21:56:33,24.734103775117546,967.118473109854,58.472728339776396,2,7,7
2025-09-08 21:57:33,24.71397552639246,967.1157140444104,58.48963336381498,2,7,7
2025-09-08 21:58:33,24.703911403776146,967.2432302477672,58.52458296274324,2,7,7
2025-09-08 21:59:33,24.703911403776146,967.1286557613136,58.66590093670637,2,7,7
2025-09-08 22:00:33,24.688815222034464,967.1337453666215,58.518122289633475,3,8,8
2025-09-08 22:01:33,24.698879342904547,967.178091365541,58.47139697159187,3,8,8
2025-09-08 22:02:33,24.703911403776146,967.1859429573202,58.306706170280705,4,8,8
2025-09-08 22:03:33,24.724039650172926,967.1600605119172,58.41934902869044,3,7,7
2025-09-08 22:04:33,24.729071712499717,967.1965565400976,58.543202970894185,3,7,8
2025-09-08 22:05:33,24.729071712499717,967.167911769276,58.65508587374025,3,7,8
2025-09-08 22:06:33,24.734103775117546,967.1757630545137,58.51395011208873,4,8,9
2025-09-08 22:07:33,24.71397552639246,967.2302903318149,58.73105593009678,4,8,9
2025-09-08 22:08:33,24.71397552639246,967.2016462245474,58.73105593009678,4,8,9
2025-09-08 22:09:33,24.71397552639246,967.2016462245474,58.53674156088778,3,7,8
2025-09-08 22:10:33,24.724039650172926,967.2459941844392,58.5253461419352,3,7,8
2025-09-08 22:11:33,24.724039650172926,967.1887050458129,58.731442119457114,3,7,8
2025-09-08 22:12:33,24.71397552639246,967.2016462245474,58.666285715659306,3,7,8
